ID,FIRST_NAME,LAST_NAME,BIRTHDATE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,DRAFT_ROUND,DRAFT_NUMBER,PTS,AST,REB
1908,Jumaine,Jones,1979-02-10T00:00:00,Georgia,USA,80.0,230.0,8,20,Forward,1,27,7.1,0.9,4.2
77188,K.C.,Jones,1932-05-25T00:00:00,San Francisco,USA,73.0,200.0,8,25,Guard,2,None,7.4,4.3,3.5
203158,Kevin,Jones,1989-08-25T00:00:00,West Virginia,USA,80.0,260.0,1,5,Forward,Undrafted,Undrafted,3.0,0.3,2.4
77200,Larry,Jones,1942-09-22T00:00:00,Toledo,USA,74.0,180.0,1,22,Guard,3,20,9.0,2.8,2.5
77189,Major,Jones,1953-07-09T00:00:00,Albany State (GA),USA,81.0,225.0,5,35,Forward,2,20,4.4,0.6,3.5
2891,Mark,Jones,1975-05-25T00:00:00,St. Bonaventure,USA,78.0,215.0,0,7,Guard,4,82,2.3,0.6,1.3
90000,Mark,Jones,1961-04-10T00:00:00,St. Bonaventure,USA,,,0,,,4,82,1.2,0.8,0.3
77195,Nick,Jones,1945-03-28T00:00:00,Oregon,USA,74.0,190.0,2,15,Guard,3,31,5.3,1.3,1.1
77191,Ozell,Jones,1960-11-20T00:00:00,California State-Fullerton,USA,83.0,235.0,1,20,Center,4,90,3.5,0.8,3.4
461,Popeye,Jones,1970-06-17T00:00:00,Murray State,USA,80.0,265.0,11,54,Forward,2,41,7.0,1.3,7.4
77192,Rich,Jones,1946-12-27T00:00:00,Memphis,USA,80.0,220.0,0,33,Forward,5,58,10.6,1.4,5.7
77194,Robin,Jones,1954-02-02T00:00:00,St. Louis,USA,81.0,225.0,1,34,Center,Undrafted,Undrafted,4.9,1.1,4.1
77196,Sam,Jones,1933-06-24T00:00:00,North Carolina Central,USA,76.0,198.0,11,24,Guard,1,8,17.7,2.5,4.9
2652,Shelton,Jones,1966-04-06T00:00:00,St. John's,USA,80.0,210.0,1,31,Forward,2,27,4.8,0.8,2.2
200780,Solomon,Jones,1984-07-16T00:00:00,South Florida,USA,82.0,235.0,7,,Forward,2,33,3.0,0.4,2.3
77197,Steve,Jones,1942-10-17T00:00:00,Oregon,USA,77.0,205.0,0,23,Guard,Undrafted,Undrafted,6.5,1.0,1.2
203093,Terrence,Jones,1992-01-09T00:00:00,Kentucky,USA,81.0,252.0,5,,Forward,1,18,10.4,1.0,5.7
1626145,Tyus,Jones,1996-05-10T00:00:00,Duke,USA,72.0,196.0,5,21,Guard,1,24,7.5,4.3,2.2
77198,Wali,Jones,1942-02-14T00:00:00,Villanova,USA,74.0,180.0,9,9,Guard,3,18,10.1,3.2,2.3
77199,Wallace,Jones,1926-07-14T00:00:00,Kentucky,USA,76.0,225.0,2,,Forward,1,8,10.2,3.1,5.1
77201,Wil,Jones,1947-02-27T00:00:00,Albany State (GA),USA,80.0,205.0,1,24,Forward,5,69,9.9,1.9,5.9
77202,Willie,Jones,1936-06-29T00:00:00,Northwestern,USA,75.0,185.0,4,5,Guard,5,36,7.4,2.0,2.8
77203,Willie,Jones,1959-09-01T00:00:00,Vanderbilt,USA,80.0,190.0,1,22,Forward,3,54,3.2,0.3,1.3
203103,Perry,Jones III,1991-09-24T00:00:00,Baylor,USA,83.0,235.0,3,3,Forward,1,28,3.4,0.4,1.8
1627884,Derrick,Jones Jr.,1997-02-15T00:00:00,UNLV,USA,77.0,210.0,4,55,Forward,Undrafted,Undrafted,8.0,0.9,4.4
1817,Adonis,Jordan,1970-08-21T00:00:00,Kansas,USA,71.0,170.0,1,,Guard,2,42,2.1,2.2,0.6
201599,DeAndre,Jordan,1988-07-21T00:00:00,Texas A&M,USA,83.0,265.0,12,6,Center,2,35,7.6,1.7,7.5
77205,Eddie,Jordan,1955-01-29T00:00:00,Rutgers,USA,73.0,170.0,6,15,Guard,2,33,8.1,3.8,1.9
202366,Jerome,Jordan,1986-09-29T00:00:00,Tulsa,Jamaica,84.0,253.0,2,9,Center,2,44,2.8,0.3,2.0
893,Michael,Jordan,1963-02-17T00:00:00,North Carolina,USA,78.0,216.0,14,23,Guard,1,3,30.1,5.3,6.2
674,Reggie,Jordan,1968-01-26T00:00:00,New Mexico State,USA,76.0,195.0,5,,Guard,Undrafted,Undrafted,2.7,1.0,1.8
77208,Thomas,Jordan,1968-05-23T00:00:00,Oklahoma State,USA,82.0,220.0,0,55,Forward,Undrafted,Undrafted,11.0,0.8,4.8
77209,Walter,Jordan,1956-02-19T00:00:00,Purdue,USA,79.0,198.0,0,40,Forward,4,84,2.3,0.4,1.4
77210,Phil,Jordon,1933-09-12T00:00:00,Whitworth,USA,82.0,205.0,6,29,Center,None,None,10.9,1.7,6.9
77211,Johnny,Jorgensen,1921-12-28T00:00:00,DePaul,USA,74.0,185.0,1,16,Guard,Undrafted,Undrafted,2.3,0.6,
77212,Noble,Jorgensen,1925-05-18T00:00:00,Iowa,USA,81.0,228.0,4,6,Center,Undrafted,Undrafted,8.8,1.2,4.3
77213,Roger,Jorgensen,1920-09-02T00:00:00,Ohio State,USA,77.0,200.0,0,,Center,Undrafted,Undrafted,1.5,0.0,
202709,Cory,Joseph,1991-08-20T00:00:00,Texas,Canada,75.0,200.0,9,9,Guard,1,29,6.7,2.4,2.2
2123,Garth,Joseph,1973-08-08T00:00:00,St. Rose,USA,86.0,306.0,1,,Center,Undrafted,Undrafted,0.5,0.3,0.5
203126,Kris,Joseph,1988-12-17T00:00:00,Syracuse,Canada,79.0,210.0,1,24,Forward,2,51,0.9,0.1,0.7
77214,Yvon,Joseph,1957-10-31T00:00:00,Georgia Tech,USA,83.0,245.0,0,40,Forward,2,36,2.0,0.0,0.0
77215,Jeff,Judkins,1956-03-23T00:00:00,Utah,USA,78.0,185.0,4,22,Guard,2,30,5.4,1.0,1.6
1629662,Mfiondu,Kabengele,1997-08-14T00:00:00,Florida State,Canada,81.0,250.0,1,25,Forward-Center,1,27,1.2,0.2,0.6
77217,Edwin,Kachan,1925-09-15T00:00:00,DePaul,USA,74.0,175.0,0,,Guard,None,None,2.2,0.7,
77218,George,Kaftan,1928-02-22T00:00:00,Holy Cross,USA,75.0,190.0,4,,Forward,2,None,7.5,1.9,3.1
77219,Ed,Kalafat,1932-10-13T00:00:00,Minnesota,USA,78.0,245.0,2,23,Center,1,9,7.1,1.5,5.7
2549,Chris,Kaman,1982-04-28T00:00:00,Central Michigan,USA,84.0,265.0,13,35,Center,1,6,11.2,1.3,7.6
1626163,Frank,Kaminsky,1993-04-04T00:00:00,Wisconsin,USA,84.0,240.0,5,8,Forward-Center,1,9,6.6,1.6,3.7
202683,Enes,Kanter,1992-05-20T00:00:00,Fenerbahce,Turkey,82.0,250.0,9,11,Center,1,3,12.1,1.3,11.6
77221,Ralph,Kaplowitz,1919-05-18T00:00:00,New York University,USA,74.0,170.0,1,9,Guard,Undrafted,Undrafted,5.6,0.5,
2574,Jason,Kapono,1981-02-02T00:00:00,UCLA,USA,80.0,215.0,8,,Forward,2,31,6.7,0.8,1.7
77222,Tony,Kappen,1919-04-13T00:00:00,Forest Hills HS (NY),USA,70.0,165.0,0,,Guard,Undrafted,Undrafted,6.5,0.5,
203508,Sergey,Karasev,1993-10-26T00:00:00,Zenit Saint Petersburg,Russia,79.0,208.0,3,10,Guard-Forward,1,19,3.0,0.9,1.5
201207,Coby,Karl,1983-06-08T00:00:00,Boise State,USA,77.0,215.0,2,22,Guard,Undrafted,Undrafted,2.4,1.0,1.3
77223,George,Karl,1951-05-12T00:00:00,North Carolina,USA,74.0,185.0,1,22,Guard,4,66,2.6,1.5,0.7
77225,Ed,Kasid,1923-08-13T00:00:00,Minneapolis Vocational HS (MN),USA,71.0,185.0,0,,Guard,Undrafted,Undrafted,1.5,0.8,
2435,Mario,Kasun,1980-04-05T00:00:00,Skyliners Frankfurt,Croatia,85.0,260.0,1,41,Center,2,40,2.7,0.2,2.6
77226,Leo,Katkaveck,1923-04-17T00:00:00,North Carolina State,USA,72.0,185.0,1,,Guard,None,None,4.3,1.3,
77227,Bob,Kauffman,1946-07-13T00:00:00,Guilford,USA,80.0,240.0,6,44,Forward,1,3,11.5,2.7,7.0
201619,Sasha,Kaun,1985-05-08T00:00:00,Kansas,Russia,83.0,260.0,1,14,Center,2,56,0.9,0.1,1.0
77228,Wilbert,Kautz,1915-09-07T00:00:00,Loyola-Chicago,USA,71.0,180.0,0,,Guard,Undrafted,Undrafted,5.1,0.7,
77229,Clarence,Kea,1959-02-02T00:00:00,Lamar,USA,78.0,218.0,1,53,Forward,8,169,3.9,0.4,2.5
77230,Michael,Kearns,1929-06-18T00:00:00,Princeton,USA,74.0,178.0,0,7,Guard,5,48,0.2,0.8,0.5
77231,Tommy,Kearns,1936-10-06T00:00:00,North Carolina,USA,71.0,185.0,0,3,Guard,4,29,2.0,0.0,0.0
228,Adam,Keefe,1970-02-22T00:00:00,Stanford,USA,81.0,230.0,8,32,Forward,1,10,5.0,0.7,4.1
77233,Harold,Keeling,1963-09-18T00:00:00,Santa Clara,USA,76.0,185.0,0,43,Guard,3,63,2.2,0.5,0.3
77234,Ken,Keller,1905-04-05T00:00:00,St. John's,USA,,,0,,,Undrafted,Undrafted,0.8,0.0,
77235,Rich,Kelley,1953-03-23T00:00:00,Stanford,USA,84.0,235.0,10,50,Center,1,7,7.6,2.6,7.0
77236,Clark,Kellogg,1961-07-02T00:00:00,Ohio State,USA,79.0,225.0,4,33,Forward,1,8,18.9,2.9,9.5
77237,Gerard,Kelly,1918-06-14T00:00:00,Marshall,USA,74.0,172.0,1,,Forward,Undrafted,Undrafted,5.7,0.5,
203527,Ryan,Kelly,1991-04-09T00:00:00,Duke,USA,83.0,230.0,4,30,Forward,2,48,6.0,1.3,3.1
77238,Tom,Kelly,1924-03-05T00:00:00,New York University,USA,72.0,170.0,0,6,Guard,None,None,7.1,1.4,
77239,Greg,Kelser,1957-09-17T00:00:00,Michigan State,USA,79.0,190.0,5,11,Forward,1,4,9.7,1.3,4.6
77240,Ben,Kelso,1949-04-11T00:00:00,Central Michigan,USA,75.0,195.0,0,5-30,Guard,8,129,1.8,0.4,0.7
431,Shawn,Kemp,1969-11-26T00:00:00,Concord HS (IN),USA,82.0,280.0,14,40,Forward,1,17,14.6,1.6,8.4
1118,Tim,Kempton,1964-01-25T00:00:00,Notre Dame,USA,82.0,245.0,7,,Center,6,124,4.5,1.1,2.8
77242,Frank,Kendrick,1950-09-11T00:00:00,Purdue,USA,78.0,198.0,0,34,Forward,3,47,3.3,0.3,1.5
1628379,Luke,Kennard,1996-06-24T00:00:00,Duke,USA,77.0,206.0,3,5,Guard,1,12,8.0,1.8,2.7
202810,D.J.,Kennedy,1989-11-05T00:00:00,St. John's,USA,77.0,214.0,1,12,Guard-Forward,Undrafted,Undrafted,6.0,1.5,3.5
77243,Eugene,Kennedy,1949-08-23T00:00:00,TCU,USA,77.0,205.0,0,,Forward,9,139,2.0,0.2,1.6
77244,Joe,Kennedy,1947-01-12T00:00:00,Duke,USA,78.0,210.0,1,34,Forward,10,122,5.3,0.8,3.0
77245,William,Kennedy,1938-05-17T00:00:00,Temple,USA,71.0,180.0,0,34,Guard,2,15,1.7,1.3,1.1
77246,Larry,Kenon,1952-12-13T00:00:00,Memphis,USA,81.0,205.0,6,9,Forward,3,50,17.0,2.6,7.8
77247,Bill,Kenville,1930-12-01T00:00:00,St. Bonaventure,USA,74.0,187.0,5,10,Guard,None,None,7.1,2.1,3.5
1801,Jonathan,Kerner,1974-06-06T00:00:00,East Carolina,USA,83.0,245.0,1,44,Center,Undrafted,Undrafted,0.0,0.0,0.0
77248,Johnny,Kerr,1932-08-17T00:00:00,Illinois,USA,81.0,230.0,11,43,Center,1,6,13.8,2.2,11.2
70,Steve,Kerr,1965-09-27T00:00:00,Arizona,USA,73.0,180.0,15,25,Guard,2,50,6.0,1.8,1.2
77249,Jack,Kerris,1925-01-30T00:00:00,Loyola-Chicago,USA,78.0,215.0,3,,Forward,1,9,7.6,2.5,6.3
760,Jerome,Kersey,1962-06-26T00:00:00,Longwood,USA,,,16,,,2,46,10.3,1.9,5.5
77251,Alec,Kessler,1967-01-13T00:00:00,Georgia,USA,83.0,230.0,3,33,Forward,1,12,5.2,0.4,3.6
1930,Lari,Ketner,1977-02-01T00:00:00,Massachusetts,USA,,,1,,Forward,2,49,1.4,0.1,1.4
705,Randolph,Keys,1966-04-19T00:00:00,Southern Mississippi,USA,79.0,210.0,4,31,Forward,1,22,5.2,0.8,2.3
2751,Viktor,Khryapa,1982-08-03T00:00:00,CSKA Moscow,Russia,,,3,,,1,22,4.5,1.0,3.4
467,Jason,Kidd,1973-03-23T00:00:00,California,USA,76.0,210.0,18,5,Guard,1,2,12.6,8.7,6.3
1629742,Stanton,Kidd,1992-03-18T00:00:00,Colorado State,USA,78.0,216.0,0,,Forward,Undrafted,Undrafted,0.0,0.3,0.8
77254,Warren,Kidd,1970-09-09T00:00:00,Middle Tennessee State,USA,81.0,235.0,0,43,Forward,Undrafted,Undrafted,3.6,0.3,3.4
203077,Michael,Kidd-Gilchrist,1993-09-26T00:00:00,Kentucky,USA,78.0,232.0,8,9,Forward,1,2,8.4,1.2,5.4
77255,Irv,Kiffin,1951-08-08T00:00:00,Oklahoma Baptist,USA,81.0,225.0,0,21,Forward,Undrafted,Undrafted,3.2,0.7,1.5
77256,Jack,Kiley,1929-01-05T00:00:00,Syracuse,USA,73.0,170.0,1,10,Guard,2,13,2.3,1.2,1.0
77257,Ernie,Killum,1948-06-11T00:00:00,Stetson,USA,75.0,180.0,0,20,Guard,2,30,0.3,0.0,0.5
77258,Carl,Kilpatrick,1956-05-16T00:00:00,Louisiana-Monroe,USA,82.0,230.0,0,51,Center,8,158,1.5,0.0,2.0
203930,Sean,Kilpatrick,1990-01-06T00:00:00,Cincinnati,USA,76.0,212.0,3,0,Guard,Undrafted,Undrafted,10.3,1.5,2.7
77259,Toby,Kimball,1942-09-07T00:00:00,Connecticut,USA,78.0,220.0,8,7,Forward,3,26,6.1,1.0,6.8
77260,Bo,Kimble,1966-04-09T00:00:00,Loyola-Marymount,USA,76.0,190.0,2,16,Guard,1,8,5.5,0.9,1.5
77261,Stan,Kimbrough,1966-04-24T00:00:00,Xavier,USA,71.0,153.0,1,21,Forward,Undrafted,Undrafted,1.6,0.5,0.5
77262,Chad,Kinch,1958-05-22T00:00:00,North Carolina-Charlotte,USA,76.0,190.0,0,21,Guard,1,22,2.9,1.1,0.8
77263,Albert,King,1959-12-17T00:00:00,Maryland,USA,78.0,190.0,8,15,Forward,1,10,12.1,2.2,4.2
77264,Bernard,King,1956-12-04T00:00:00,Tennessee,USA,79.0,205.0,13,30,Forward,1,7,22.5,3.3,5.8
12,Chris,King,1969-07-24T00:00:00,Wake Forest,USA,80.0,215.0,2,,Forward,2,45,6.7,1.1,3.0
77266,Dan,King,1931-01-07T00:00:00,Western Kentucky,USA,78.0,220.0,0,,Forward,Undrafted,Undrafted,1.6,0.3,2.1
701,Frankie,King,1972-06-06T00:00:00,Western Carolina,USA,73.0,185.0,1,20,Guard,2,37,2.1,0.5,1.2
77268,George,King,1928-08-16T00:00:00,University of Charleston,USA,72.0,175.0,5,15,Guard,8,None,10.3,4.8,3.9
1628994,George,King,1994-01-15T00:00:00,Colorado,USA,78.0,220.0,1,8,Forward,2,59,0.0,0.0,1.0
1562,Gerard,King,1972-11-25T00:00:00,Nicholls State,USA,,,2,,Forward,Undrafted,Undrafted,4.5,0.7,3.1
77270,Jim,King,1941-02-07T00:00:00,Tulsa,USA,74.0,175.0,9,21,Guard,2,13,7.2,2.3,2.5
728,Jimmy,King,1973-08-09T00:00:00,Michigan,USA,77.0,210.0,1,13,Guard,2,35,4.5,1.4,1.8
1629663,Louis,King,1999-04-06T00:00:00,Oregon,USA,79.0,205.0,1,14,Forward,Undrafted,Undrafted,2.0,0.5,1.0
77272,Maury,King,1935-03-12T00:00:00,Kansas,USA,74.0,195.0,1,22,Guard,6,48,5.9,3.8,2.8
77273,Reggie,King,1957-02-14T00:00:00,Alabama,USA,78.0,225.0,5,51,Forward,1,18,8.9,1.6,6.2
1101,Rich,King,1969-04-04T00:00:00,Nebraska,USA,86.0,260.0,3,45,Center,1,14,1.9,0.3,1.0
351,Stacey,King,1967-01-29T00:00:00,Oklahoma,USA,83.0,250.0,7,33,Forward-Center,1,6,6.4,0.9,3.3
77276,Tom,King,1924-03-09T00:00:00,Michigan,USA,72.0,165.0,0,,Guard,Undrafted,Undrafted,5.1,0.6,
77277,Bob,Kinney,1920-09-16T00:00:00,Rice,USA,78.0,215.0,1,22,Center,Undrafted,Undrafted,9.5,1.5,
200814,Tarence,Kinsey,1984-03-21T00:00:00,South Carolina,USA,78.0,189.0,3,8,Guard,Undrafted,Undrafted,4.7,0.5,1.3
1905,Andrei,Kirilenko,1981-02-18T00:00:00,CSKA Moscow,Russia,81.0,235.0,12,,Forward,1,24,11.8,2.7,5.5
203945,Alex,Kirk,1991-11-14T00:00:00,New Mexico,USA,84.0,245.0,0,,Center,Undrafted,Undrafted,0.8,0.2,0.2
77278,Walt,Kirk,1924-09-03T00:00:00,Illinois,USA,75.0,173.0,2,16,Guard,Undrafted,Undrafted,7.7,2.1,4.0
77279,Doug,Kistler,1938-03-21T00:00:00,Duke,USA,81.0,210.0,0,5,Forward,3,26,1.6,0.0,0.2
77280,Curtis,Kitchen,1964-01-30T00:00:00,South Florida,USA,81.0,235.0,0,42,Forward,6,122,1.5,0.2,1.5
1123,Greg,Kite,1961-08-05T00:00:00,Brigham Young,USA,83.0,250.0,11,54,Center,1,21,2.5,0.5,3.8
954,Kerry,Kittles,1974-06-12T00:00:00,Villanova,USA,77.0,185.0,8,,Guard,1,8,14.1,2.6,3.9
1628467,Maxi,Kleber,1992-01-29T00:00:00,Bayern Munich,Germany,82.0,240.0,3,42,Forward,Undrafted,Undrafted,7.8,1.4,5.4
170,Joe,Kleine,1962-01-04T00:00:00,Arkansas,USA,83.0,255.0,14,,Center,1,6,4.8,0.6,4.1
101132,Linas,Kleiza,1985-01-03T00:00:00,Missouri,Lithuania,80.0,234.0,7,11,Forward,1,27,8.7,0.8,3.6
77283,Leo,Klier,1923-05-21T00:00:00,Notre Dame,USA,74.0,170.0,1,7,Guard,Undrafted,Undrafted,7.1,1.6,
77284,Herm,Klotz,1921-10-21T00:00:00,Villanova,USA,67.0,150.0,0,,Guard,Undrafted,Undrafted,1.4,0.6,
77285,Duane,Klueh,1926-01-06T00:00:00,Indiana State,USA,75.0,175.0,1,6,Guard,8,None,8.2,1.5,3.0
77290,Billy,Knight,1952-06-09T00:00:00,Pittsburgh,USA,78.0,195.0,8,25,Forward,2,21,15.7,2.1,4.5
77287,Bob,Knight,1905-04-14T00:00:00,Weaver HS (CT),USA,74.0,185.0,0,3,Guard-Forward,Undrafted,Undrafted,3.5,4.0,0.5
2688,Brandin,Knight,1981-12-16T00:00:00,Pittsburgh,USA,72.0,180.0,0,,Guard,Undrafted,Undrafted,0.0,1.0,0.0
202688,Brandon,Knight,1991-12-02T00:00:00,Kentucky,USA,74.0,182.0,8,20,Guard,1,8,14.1,4.0,3.1
1510,Brevin,Knight,1975-11-08T00:00:00,Stanford,USA,70.0,166.0,12,2,Guard,1,16,7.3,6.1,2.4
1861,Negele,Knight,1967-03-03T00:00:00,Dayton,USA,73.0,175.0,5,,Guard,2,31,6.2,2.8,1.3
77288,Ron,Knight,1947-08-04T00:00:00,California State-Los Angeles,USA,79.0,215.0,1,38,Forward,5,76,4.7,0.8,2.8
77289,Toby,Knight,1955-05-03T00:00:00,Notre Dame,USA,81.0,210.0,3,43,Forward,2,32,12.9,1.2,5.1
969,Travis,Knight,1974-09-13T00:00:00,Connecticut,USA,84.0,235.0,7,44,Center,1,29,3.4,0.6,3.1
77291,Lee,Knorek,1921-07-15T00:00:00,Detroit,USA,79.0,215.0,3,,Center,Undrafted,Undrafted,6.7,1.6,
77292,Dick,Knostman,1931-08-09T00:00:00,Kansas State,USA,78.0,215.0,0,10,Center,None,None,2.6,1.2,3.4
77293,Rod,Knowles,1946-02-27T00:00:00,Davidson,USA,81.0,215.0,0,23,Center,6,77,1.1,0.0,1.1
1628995,Kevin,Knox II,1999-08-11T00:00:00,Kentucky,USA,79.0,215.0,2,20,Forward,1,9,4.6,0.6,1.7
77294,Bart,Kofoed,1964-03-24T00:00:00,Nebraska-Kearney,USA,76.0,210.0,4,12,Forward,5,107,1.5,1.0,0.5
77295,Don,Kojis,1939-07-15T00:00:00,Marquette,USA,75.0,202.0,11,21,Forward,2,21,12.2,1.4,5.6
77296,Milo,Komenich,1920-06-22T00:00:00,Wyoming,USA,79.0,212.0,0,,Center,Undrafted,Undrafted,9.9,1.9,
77297,Howard,Komives,1941-05-09T00:00:00,Bowling Green,USA,73.0,185.0,9,15,Guard,2,13,10.2,4.0,2.4
402,Jon,Koncak,1963-05-17T00:00:00,Southern Methodist,USA,84.0,250.0,10,45,Center,1,5,4.5,1.0,4.9
1629723,John,Konchar,1996-03-22T00:00:00,Indiana-Purdue Fort Wayne,USA,77.0,210.0,1,46,Guard,Undrafted,Undrafted,4.0,1.1,3.3
77299,Bud,Koper,1942-08-09T00:00:00,Oklahoma City,USA,78.0,210.0,0,15,Guard,2,14,4.4,0.8,1.1
77300,Joe,Kopicki,1960-06-12T00:00:00,Detroit,USA,81.0,240.0,2,50,Forward,3,56,3.7,0.7,2.7
1627788,Furkan,Korkmaz,1997-07-24T00:00:00,Anadolu Efes,Turkey,79.0,202.0,3,30,Guard-Forward,1,26,9.2,1.1,2.2
77301,Frank,Kornet,1967-01-27T00:00:00,Vanderbilt,USA,81.0,225.0,1,8,Forward,2,30,1.9,0.3,1.1
1628436,Luke,Kornet,1995-07-15T00:00:00,Vanderbilt,USA,86.0,250.0,3,2,Forward-Center,Undrafted,Undrafted,2.0,0.3,1.2
101117,Yaroslav,Korolev,1987-05-07T00:00:00,CSKA Moscow,Russia,81.0,203.0,2,8,Forward,1,12,1.1,0.4,0.5
2594,Kyle,Korver,1981-03-17T00:00:00,Creighton,USA,79.0,212.0,17,26,Guard-Forward,2,51,9.7,1.7,3.0
77302,Len,Kosmalski,1951-11-29T00:00:00,Tennessee,USA,83.0,245.0,1,55,Center,2,24,1.4,0.7,1.9
77303,Andy,Kostecka,1921-02-10T00:00:00,Georgetown,USA,75.0,203.0,0,,Forward,None,None,6.4,0.7,
77304,Harold,Kottman,1922-08-22T00:00:00,Culver-Stockton,USA,80.0,220.0,0,9,Center,Undrafted,Undrafted,3.1,0.3,
201585,Kosta,Koufos,1989-02-24T00:00:00,Ohio State,USA,84.0,245.0,11,41,Center,1,23,5.7,0.5,5.0
77305,Tom,Kozelko,1951-07-01T00:00:00,Toledo,USA,80.0,220.0,2,22,Forward,3,48,2.2,0.5,1.8
77306,Arvid,Kramer,1956-10-02T00:00:00,Augustana (SD),USA,81.0,220.0,0,41,Center,3,45,2.0,0.4,1.5
77307,Barry,Kramer,1942-11-10T00:00:00,New York University,USA,76.0,200.0,0,21,Forward,1,6,3.6,0.8,1.9
77308,Joel,Kramer,1955-11-30T00:00:00,San Diego State,USA,79.0,203.0,4,50,Forward,3,63,3.8,1.0,2.8
77309,Dan,Kraus,1923-02-13T00:00:00,Georgetown,USA,72.0,195.0,0,,Guard,None,None,1.6,0.5,
77310,Herb,Krautblatt,1926-11-19T00:00:00,Rider,USA,73.0,190.0,0,,Guard,None,None,1.3,0.4,
203139,Viacheslav,Kravtsov,1987-08-25T00:00:00,Donetsk,Ukraine,83.0,254.0,1,,Center,Undrafted,Undrafted,2.2,0.2,1.4
77311,Jim,Krebs,1935-09-08T00:00:00,Southern Methodist,USA,80.0,230.0,6,32,Center,1,3,8.0,0.8,6.2
77312,Wayne,Kreklow,1957-01-04T00:00:00,Drake,USA,76.0,175.0,0,20,Guard,3,53,1.2,0.4,0.5
77313,Tom,Kron,1943-02-28T00:00:00,Kentucky,USA,77.0,200.0,2,11,Guard,3,24,6.5,2.8,3.3
77314,Tom,Kropp,1953-02-12T00:00:00,Nebraska-Kearney,USA,75.0,205.0,1,44,Guard,3,48,2.5,0.6,0.8
2420,Nenad,Krstic,1983-07-25T00:00:00,Partizan,Serbia,84.0,240.0,7,4,Center,1,24,10.0,0.8,5.4
1474,Larry,Krystkowiak,1964-09-23T00:00:00,Montana,USA,81.0,220.0,8,,Forward,2,28,8.2,1.2,4.9
77316,Steve,Kuberski,1947-11-06T00:00:00,Bradley,USA,80.0,215.0,8,33,Forward,4,52,5.5,0.6,3.8
77317,Leo,Kubiak,1926-12-25T00:00:00,Bowling Green,USA,71.0,160.0,0,,Guard,None,None,11.5,3.2,
77318,Bruce,Kuczenski,1961-02-03T00:00:00,Connecticut,USA,82.0,230.0,0,7,Forward,3,59,1.9,0.5,1.5
77319,Frank,Kudelka,1925-06-25T00:00:00,St. Mary's (CA),USA,74.0,193.0,3,14,Guard,Undrafted,Undrafted,7.2,2.1,3.2
77320,John,Kuester,1955-02-06T00:00:00,North Carolina,USA,74.0,180.0,2,5,Guard,3,53,3.3,2.3,1.0
77322,Ray,Kuka,1922-02-17T00:00:00,Notre Dame,USA,75.0,200.0,1,12,Forward,Undrafted,Undrafted,4.9,0.7,
389,Toni,Kukoc,1968-09-18T00:00:00,Benetton Treviso,Croatia,83.0,235.0,12,7,Forward,2,29,11.6,3.7,4.2
77323,Kevin,Kunnert,1951-11-11T00:00:00,Iowa,USA,84.0,230.0,8,44,Center,1,12,8.3,1.4,7.3
77324,Mitch,Kupchak,1954-05-24T00:00:00,North Carolina,USA,81.0,230.0,8,25,Forward,1,13,10.2,0.7,5.4
77325,Charles,Kupec,1953-01-16T00:00:00,Michigan,USA,78.0,220.0,2,25,Center,4,56,4.1,0.7,2.1
1629066,Rodions,Kurucs,1998-02-05T00:00:00,FC Barcelona,Latvia,81.0,228.0,2,00,Forward,2,40,1.0,0.4,0.9
201633,Rob,Kurz,1985-03-05T00:00:00,Notre Dame,USA,81.0,232.0,1,31,Forward,Undrafted,Undrafted,3.9,0.5,2.0
2825,Ibrahim,Kutluay,1974-01-07T00:00:00,Ulkerspor,Turkey,78.0,200.0,0,,Guard,Undrafted,Undrafted,0.0,0.0,0.2
1628398,Kyle,Kuzma,1995-07-24T00:00:00,Utah,USA,82.0,221.0,3,0,Forward,1,27,12.1,1.5,6.7
203136,Ognjen,Kuzmic,1990-05-16T00:00:00,Malaga,Serbia,84.0,260.0,1,1,Center,2,52,0.9,0.2,1.0
1627851,Mindaugas,Kuzminskas,1989-10-19T00:00:00,Malaga,Lithuania,81.0,215.0,1,,Forward,Undrafted,Undrafted,6.2,1.0,1.8
77327,Fred,LaCour,1938-02-07T00:00:00,San Francisco,USA,77.0,210.0,2,12,Guard,3,22,6.5,1.9,3.3
1711,Raef,LaFrentz,1976-05-29T00:00:00,Kansas,USA,83.0,240.0,10,9,Center-Forward,1,3,10.1,1.1,6.1
77328,Tom,LaGarde,1955-02-10T00:00:00,North Carolina,USA,82.0,220.0,5,34,Center,1,9,7.6,1.5,5.1
1601,Rusty,LaRue,1973-12-10T00:00:00,Wake Forest,USA,75.0,185.0,4,,Guard,Undrafted,Undrafted,5.0,1.6,1.3
77340,Rudy,LaRusso,1937-11-11T00:00:00,Dartmouth,USA,80.0,220.0,9,35,Forward,2,10,15.6,2.1,9.4
203897,Zach,LaVine,1995-03-10T00:00:00,UCLA,USA,77.0,200.0,6,8,Guard-Forward,1,13,28.2,4.9,5.1
1627746,Skal,Labissiere,1996-03-18T00:00:00,Kentucky,Haiti,82.0,235.0,4,7,Forward-Center,1,28,7.2,1.0,4.5
